tg_id,tg_user_name,group_link,message_link,text_message
252917777,smpgrup1,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231506,"Toyota Yaris Ativ, 2023года выпуска

❤камера
💙carplay 

Цена:
1д/от 800
1мес/13000


Есть аренда по-суточно

В наличии есть другие авто от 7000бат/мес


Спрашивайте


Самый большой автопарк на Пхукете

Отзывы о компании можно почитать тут:
@EnjoyCarRent


📵самый большой автопарк на Пхукете (более 300авто)
🚳 два офиса на Пхукете (не виртуальных).Можно приехать самому и выбрать авто в живую. В случае возникновения спорных вопросов где будете искать арендатора?
🚭аренда от крупной компании (помните что при аренде от частных лиц в Тайланд велика вероятность отказа в страховой выплате при ДТП)
🚭всегда в наличии подменные авто на случай ДТП или поломки
📵все машины застрахованы
🔞разрешен выезд с острова в Краби, КаоСок, Самуи, Панган без доплат
🚳бесплатная доставка по острову, включая аэропорт при аренде от месяца

подписывайтесь на канал чтобы не пропустить лучшие предложения

@bestcarPhuket
@bestcarPhuket
@bestcarPhuket

https://instagram.com/phuketrentalcar"
968945531,valeriiamiss,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92145,"‼️ АКЦИЯ АРЕНДА Title Rawai
🏠 просторная 1 BR квартира 50м2 (кухня-гостиная + отдельная спальня) 
🔥 25,000 бат/месяц 
🔥    1,200 бат/ночь (от 10 ночей)

В наличии квартиры 1-4 этажи:
🏡 вид на бассейн
🏡 вид на сад
🏡 с собственным выходом к бассейну

🔥 по октябрь включительно действуют очень приятные цены низкого сезона (зависит от длительности контракта аренды)
💰 25,000 бат/месяц
💰    1,200 бат/ночь (от 10 ночей)

Варианты размещения:
 👨‍👩‍👧‍👦 2 взрослых
 👨‍👩‍👦 2 взрослых + 1 ребенок
 👨‍👩‍👧‍👦 2 взрослых + 2 маленьких ребенка

Аренда без комиссии и скрытых платежей

Комплектация апартаментов:
🏝️кровать кинг сайз 180 см шириной
🏝️просторная кухня-гостиная
🏝раскладной диван в гостиной
🏝ТВ в гостиной и спальне
🏝кондиционеры
🏝просторная полностью укомплектованная посудой и столовыми приборами кухня
🏝просторная обеденная зона
🏝полноценная варочная поверхность
🏝стиральная машина
🏝СВЧ печь
🏝холодильник
🏝️фен
🏝️утюг
🏝️просторный балкон с мебелью (стулья, столик)
🏝шкафы
🏝️сейф
🏝постельное белье
🏝полотенца (банные и пляжные)
🏝быстрый WiFi

В стоимость включено:
✅уборка со сменой белья и полотенец 1 раз в месяц
✅финальная уборка (при аренде от 14 ночей)
✅Wi-Fi
✅пользование всей инфраструктурой комплекса

Не включено:
☑️вода и электроэнергия (оплата по счетчику)

📝 напишите нам в ЛС чтобы узнать цены и доступность на Ваши даты

Контакты для просмотров и резерва: 
☎️ +66-63-626-9835"
968945531,valeriiamiss,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231508,"‼️ АКЦИЯ АРЕНДА Title Rawai
🏠 просторная 1 BR квартира 50м2 (кухня-гостиная + отдельная спальня) 
🔥 25,000 бат/месяц 
🔥    1,200 бат/ночь (от 10 ночей)

В наличии квартиры 1-4 этажи:
🏡 вид на бассейн
🏡 вид на сад
🏡 с собственным выходом к бассейну

🔥 по октябрь включительно действуют очень приятные цены низкого сезона (зависит от длительности контракта аренды)
💰 25,000 бат/месяц
💰    1,200 бат/ночь (от 10 ночей)

Варианты размещения:
 👨‍👩‍👧‍👦 2 взрослых
 👨‍👩‍👦 2 взрослых + 1 ребенок
 👨‍👩‍👧‍👦 2 взрослых + 2 маленьких ребенка

Аренда без комиссии и скрытых платежей

Комплектация апартаментов:
🏝️кровать кинг сайз 180 см шириной
🏝️просторная кухня-гостиная
🏝раскладной диван в гостиной
🏝ТВ в гостиной и спальне
🏝кондиционеры
🏝просторная полностью укомплектованная посудой и столовыми приборами кухня
🏝просторная обеденная зона
🏝полноценная варочная поверхность
🏝стиральная машина
🏝СВЧ печь
🏝холодильник
🏝️фен
🏝️утюг
🏝️просторный балкон с мебелью (стулья, столик)
🏝шкафы
🏝️сейф
🏝постельное белье
🏝полотенца (банные и пляжные)
🏝быстрый WiFi

В стоимость включено:
✅уборка со сменой белья и полотенец 1 раз в месяц
✅финальная уборка (при аренде от 14 ночей)
✅Wi-Fi
✅пользование всей инфраструктурой комплекса

Не включено:
☑️вода и электроэнергия (оплата по счетчику)

📝 напишите нам в ЛС чтобы узнать цены и доступность на Ваши даты

Контакты для просмотров и резерва: 
☎️ +66-63-626-9835"
1048741152,AlisaForLife,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92174,"🗣🔥 апартаменты 1 спальные в пешей доступности до пляжа Банг Тао, доступны в аренду 

📍7 минут пешком до пляжа Сурин, 
15 минут до porte de Phuket 

🔘33 квадратных метров, 3 этаж 
🔘Вид на горы
🔘 оборудованная кухня, микроволновка
🔘Диван в гостиной
🔘Два кондиционера бесшумных 
🔘 шкафы для хранения
🔘Smart-TV
🔘Балкон с видом на горы 

5-звездочный жилой комплекс с бассейнами, а также фитнес залом, детские  площадки, кафе, сауна, охрана 24/7

Вблизи комплекса очень развитая инфраструктура! - рестораны, массажные салоны, аптеки, тц, магазины, рынки. 

Обращайтесь 
@valerypodolyak"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231536,"🗣🔥 апартаменты 1 спальные в пешей доступности до пляжа Банг Тао, доступны в аренду 

📍7 минут пешком до пляжа Сурин, 
15 минут до porte de Phuket 

🔘33 квадратных метров, 3 этаж 
🔘Вид на горы
🔘 оборудованная кухня, микроволновка
🔘Диван в гостиной
🔘Два кондиционера бесшумных 
🔘 шкафы для хранения
🔘Smart-TV
🔘Балкон с видом на горы 

5-звездочный жилой комплекс с бассейнами, а также фитнес залом, детские  площадки, кафе, сауна, охрана 24/7

Вблизи комплекса очень развитая инфраструктура! - рестораны, массажные салоны, аптеки, тц, магазины, рынки. 

Обращайтесь 
@valerypodolyak"
374897465,Marseloid,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231554,"Долгосрочная и посуточная аренда 
автомобилей на Пхукете.

🛻🚙🚗МНОГО ДРУГИХ АВТО по запросу

Для уточнения стоимости на Ваши даты - в ЛС:
@Marseloid

Работая с нами Вы получаете:
🕐 Доставка в аэропорт ко времени
📄 Все авто застрахованы
📝 Официальный договор
📱 Поддержка 24/7
🚗 Выезд на место ДТП
🛺 Выезд механика для устранения мелких неисправностей
————
💥Реальные отзывы и актуальные авто в моем INSTAGRAM и TELEGRAM💥

Контакты:
🌐 phuket-car.website
📱  +660842039140
⬇️ https://t.me/carbook_in_phuket
📷 instagram.com/phuket.car
✅ wa.me/+79219959164

Контакт: Mars (@Marseloid)"
7074343286,realestatephuketisland,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92185,"Недвижимость Пхукета:

🪭 ВИЛЛА FREEHOLD на физ. лицо БЕЗ ОТКРЫТИЯ КОМПАНИИ! 
170м/кв. 2 этажа, ฿18 700 000 (₽43 800 000, $516 000*) 📍РАВАИ

👆🏻 Друзья, такое предложение бывает очень редко 🗼

Объекты:

🫧 Новый кондо в уникальном проекте! 📍 Найхарн
40м/кв. Этаж: 4, ฿5 100 000 (₽11 990 000, $141 000*)

🏡 Новый Таунхаус с полной отделкой📍Чалонг
150м/кв, 3 спальни, ฿5 500 000 (₽13 222 000, $149 400*)

🏖 Комфортная студия рядом с пляжем 📍Сурин
27м/кв. Этаж: 6, ฿2 900 000,00 (₽7 000 000, $79 250*)

🏙 Готовые апартаменты 43 кв. м📍Найхарн
43м/кв, Этаж: 8, ฿3 400 000 (₽8 200 000, $92 400*)

🛋 Квартира с кухней-гостиной📍Наянг
35м/кв. Этаж: 4, ฿3 400 000,00 (₽8 200 000, $92 400*)

🧮 Апартаменты под сдачу в аренду📍Наянг
36м/кв. Этаж: 6, ฿4 360 000,00 (₽10 500 000, $118 500*)

🏖 Уютный кондо с видом на море📍Карон
30м/кв. Этаж: 6, ฿4 000 000 (₽9 690 000, $110 400*)

🌆 Уютный кондо в успешном проекте 📍Найхарн
30м/кв. Этаж: 4, ฿3 400 000 (₽8 240 000, $93 790*)

🧁 Конндо в ультра современном стиле📍Найхарн
32м/кв. Этаж: 6, ฿4 500 000 (₽10 770 000, $125 450*)

🖼 Студия по цене первого взноса!📍Майкао
20м/кв. Этаж: 2, ฿1 200 000,00 (₽2 839 000, $32 550*)

🪷 Готовая квартира с выходом в бассейн📍Наянг
41м/кв. Этаж: 1, ฿6 300 000,00 (₽15 145 000, $171 140*)

🌇 Апартаменты для проживания или в аренду📍Наянг
36м/кв. Этаж: 6, ฿4 250 000,00 (₽9 990 000, $115 790*)

🌅 Готовая квартира в удобной локации📍Раваи
39м/кв. Этаж: 4, ฿5 400 000,00 (₽12 590 000, $147 100*)

🌸 Просторная квартира в популярном комплексе📍Найхарн
36м/кв. Этаж: 2,  ฿3 300 000,00 (₽7 900 000, $89 900*) 

🤝 Мы экономим ваше время, предоставляя только подтверждённую информацию!

* уточняйте цены (₽ и $) на текущую дату."
7074343286,realestatephuketisland,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231555,"Недвижимость Пхукета:

🪭 ВИЛЛА FREEHOLD на физ. лицо БЕЗ ОТКРЫТИЯ КОМПАНИИ! 
170м/кв. 2 этажа, ฿18 700 000 (₽43 800 000, $516 000*) 📍РАВАИ

👆🏻 Друзья, такое предложение бывает очень редко 🗼

Объекты:

🫧 Новый кондо в уникальном проекте! 📍 Найхарн
40м/кв. Этаж: 4, ฿5 100 000 (₽11 990 000, $141 000*)

🏡 Новый Таунхаус с полной отделкой📍Чалонг
150м/кв, 3 спальни, ฿5 500 000 (₽13 222 000, $149 400*)

🏖 Комфортная студия рядом с пляжем 📍Сурин
27м/кв. Этаж: 6, ฿2 900 000,00 (₽7 000 000, $79 250*)

🏙 Готовые апартаменты 43 кв. м📍Найхарн
43м/кв, Этаж: 8, ฿3 400 000 (₽8 200 000, $92 400*)

🛋 Квартира с кухней-гостиной📍Наянг
35м/кв. Этаж: 4, ฿3 400 000,00 (₽8 200 000, $92 400*)

🧮 Апартаменты под сдачу в аренду📍Наянг
36м/кв. Этаж: 6, ฿4 360 000,00 (₽10 500 000, $118 500*)

🏖 Уютный кондо с видом на море📍Карон
30м/кв. Этаж: 6, ฿4 000 000 (₽9 690 000, $110 400*)

🌆 Уютный кондо в успешном проекте 📍Найхарн
30м/кв. Этаж: 4, ฿3 400 000 (₽8 240 000, $93 790*)

🧁 Конндо в ультра современном стиле📍Найхарн
32м/кв. Этаж: 6, ฿4 500 000 (₽10 770 000, $125 450*)

🖼 Студия по цене первого взноса!📍Майкао
20м/кв. Этаж: 2, ฿1 200 000,00 (₽2 839 000, $32 550*)

🪷 Готовая квартира с выходом в бассейн📍Наянг
41м/кв. Этаж: 1, ฿6 300 000,00 (₽15 145 000, $171 140*)

🌇 Апартаменты для проживания или в аренду📍Наянг
36м/кв. Этаж: 6, ฿4 250 000,00 (₽9 990 000, $115 790*)

🌅 Готовая квартира в удобной локации📍Раваи
39м/кв. Этаж: 4, ฿5 400 000,00 (₽12 590 000, $147 100*)

🌸 Просторная квартира в популярном комплексе📍Найхарн
36м/кв. Этаж: 2,  ฿3 300 000,00 (₽7 900 000, $89 900*) 

🤝 Мы экономим ваше время, предоставляя только подтверждённую информацию!

* уточняйте цены (₽ и $) на текущую дату."
988532939,airaddaria,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231557,"📍Красивая квартира в абсолютно новом жилом комплексе в районе Карон

💲 Высокий сезон: 45,000 thb
      Низкий сезон: от 22,000 thb
      Цена за год: 15,000 thb (в месяц)

🏠 Новый жилой комплекс, свежий ремонт. Успевайте забронировать по выгодным ценам
🏖️ В пешей доступности пляж Карон
⭐️ Для вашего комфортного проживания  в комплексе имеется спортивный зал, бассейн
🍽️ Так же в комплексе есть ресторан, откуда вы можете заказать вкусные завтраки на ресепшен 

Для бронирования этого или другого объекта напишите нам 👇🏻
89371497050 (WhatsApp)"
5894476739,ulanexchange,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231559,"😀😃🙃🥲🔠🔠🔠🔠🅰️🔠🔠🔠
Лицензированный сервис обмена валют в Таиланде и Бали.

RUB, USD, THB, IDR, AED, KZT и еще боле 20 направлений в том числе криптовалюта.
 
👍Узнать актуальный курс

Получите необходимую валюту ЛЮБЫМ удобным способом:
✏️В нашем офисе на Патонге (узнать адрес)
✏️Через банкомат (без карты, по QR коду)
✏️Доставкой по всему острову (бесплатная доставка)
 
Принимаем переводы с ЛЮБЫХ российских банков💳💳💳💳💳💳💳💰
 
👍Наши отзывы тут
 
Мы предоставляем также:  
🟩Помощь с оплатой аренды и ваших покупок в Таиланде   
🟩Оплата инвойсов за недвижимость и транспорт  
🟩Принять наличные рубли и доллары  по всему миру
  
👍Напишите нам
👍Узнать курс"
5580417111,kickfake,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92192,"Продаю остатки своего гардероба на Пхукете. Создал отдельную группу, там больше лотов, кому интересно, пишите в лс 😊🤝"
7465616592,Sofia_sof8,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92215,"🛑 продам тестомес. 
❗️ Новый в упаковке. 
❗️В наличие на Пхукете 
❗️ Скидка 50%

+66 62 841 6872

@Sofia_sof8"
7465616592,Sofia_sof8,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231564,"🛑 продам тестомес. 
❗️ Новый в упаковке. 
❗️В наличие на Пхукете 
❗️ Скидка 50%

+66 62 841 6872

@Sofia_sof8"
832185669,ludmime,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231566,"Вилла, свободна
3 спальни, 3 ванные 
Раваи, около 8 минут езды до пляжа 

85,000 бат в месяц + депозит 
оплата воды и электричества отдельно 

Вилла в поселке

Пишите! @ludmime"
252917777,smpgrup1,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92228,"Toyota Corolla Cross Hybrid, 2024 года выпуска
🔥максимальная комплектация



♥️камера360
🤍люк
💙carplay
💚двигатель гибридный 

Цена:
1д/от 1500
1мес/22000(2021)
1мес/24000(2024)
3мес/63000(2021)
3мес/66000(2024)



Есть аренда по-суточно

В наличии есть другие авто от 7000бат/мес

Спрашивайте


Самый большой автопарк на Пхукете

Отзывы о компании можно почитать тут:
@EnjoyCarRent


📵самый большой автопарк на Пхукете (более 300авто)
🚳 два офиса на Пхукете (не виртуальных).Можно приехать самому и выбрать авто в живую
🚭аренда от крупной компании (помните что при аренде от частных лиц в Тайланд велика вероятность отказа в страховой выплате при ДТП)
🚭всегда в наличии подменные авто на случай ДТП или поломки
📵все машины застрахованы
🔞разрешен выезд с острова в Краби, КаоСок, Самуи, Панган без доплат
🚳бесплатная доставка по острову, включая аэропорт при аренде от месяца

подписывайтесь на канал чтобы не пропустить лучшие предложения

@bestcarPhuket
@bestcarPhuket
@bestcarPhuket

https://instagram.com/phuketrentalcar"
252917777,smpgrup1,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231585,"Toyota Corolla Cross Hybrid, 2024 года выпуска
🔥максимальная комплектация



♥️камера360
🤍люк
💙carplay
💚двигатель гибридный 

Цена:
1д/от 1500
1мес/22000(2021)
1мес/24000(2024)
3мес/63000(2021)
3мес/66000(2024)



Есть аренда по-суточно

В наличии есть другие авто от 7000бат/мес

Спрашивайте


Самый большой автопарк на Пхукете

Отзывы о компании можно почитать тут:
@EnjoyCarRent


📵самый большой автопарк на Пхукете (более 300авто)
🚳 два офиса на Пхукете (не виртуальных).Можно приехать самому и выбрать авто в живую
🚭аренда от крупной компании (помните что при аренде от частных лиц в Тайланд велика вероятность отказа в страховой выплате при ДТП)
🚭всегда в наличии подменные авто на случай ДТП или поломки
📵все машины застрахованы
🔞разрешен выезд с острова в Краби, КаоСок, Самуи, Панган без доплат
🚳бесплатная доставка по острову, включая аэропорт при аренде от месяца

подписывайтесь на канал чтобы не пропустить лучшие предложения

@bestcarPhuket
@bestcarPhuket
@bestcarPhuket

https://instagram.com/phuketrentalcar"
6587731374,ballon_cake_flowers_phuket,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92230,"У ВАС СКОРО ДЕНЬ РОЖДЕНИЯ?!
 
БЕНТО ТОРТ СВЕЧИ ВОЗДУШНЫЕ ГЕЛЕВЫЕ ШАРЫ 🎈
БУКЕТ ЦВЕТОВ 💐
С ДОСТАВКОЙ ПО ВСЕМУ ПХУКЕТУ
 
выбор тортов начиная от Бенто до бисквитных 3 кг,
Медовик, шоколадный , сникерс, меренговый рулет, шоколадный мусс, брауни и многое другое🎂
Некоторые торты в наличии😋
 
💐 Свежие цветы, флорист с опытом 10 лет
 
#тортпхукет #шарыпхукет #цветыпхукет
 
Оформить заказ менеджер Анастасия"
5653568823,L_E_Aaa,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92232,"Продам MacBook Air (13-inch, Early 2015)
Процессор 1,6 GHz 2-ядерный процессор Intel Core i5
Память 8 ГБ 1600 MHz DDR3

Состояние среднее, необходимо заменить аккумулятор, заряд держит около 1,5-2х часов

Наклейку могу снять 😊

10 000₽
Патонг (доставка/самовывоз)"
6777117009,TuSiA72,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92241,"Всем привет!
Если Вам хочется отведать чего-нибудь домашнего  и по настоящему вкусного, то скорее пишите мне и заказывайте!
В меню самые вкусные и нежные блинчики с начинками  и без. 😍
Хрустящие, сочные чебуреки 
Пироги и пирожки с различными начинками 
Квашеная капуста, солёные помидорчики и огурчики. 
Домашний свежий творожок. 
Так же к заказу доступны любые блюда славянской кухни (салаты ,супы, вторые блюда)
Для заказа пишите в W/app +79145483238

💬 Контакт: Natalia Natalia (@TuSiA72)"
968945531,valeriiamiss,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92246,"‼️ от 17,000 бат в месяц в 300 метрах от пляжа ‼️
🏠 1 BR квартиры 39м2 в кондо Title Naiyang Residencies

🔥 по октябрь включительно действуют очень приятные цены низкого сезона (зависит от длительности контракта аренды)
💰 от 17,000 бат/месяц
💰 от 1,000 бат/ночь (от 10 ночей)

Варианты размещения:
 👬2 взрослых
 👨‍👩‍👦2 взрослых + 1 ребенок
 👨‍👩‍👧‍👦2 взрослых + 2 маленьких ребенка

Аренда без комиссии и скрытых платежей

Комплектация апартаментов:
 🏝Кровать
 🏝Диван (есть раскладные, есть не раскладные)
 🏝ТВ
 🏝Кондиционеры
 🏝Полностью укомплектованная посудой и столовыми приборами кухня
🏝Обеденный стол и стулья
🏝Портативная индукционная варочная поверхность
🏝Стиральная машина
🏝СВЧ печь
🏝Холодильник
🏝️Фен
🏝️Утюг
🏝Балкон с мебелью (стулья, столик)
🏝Шкаф для одежды
🏝Постельное белье
🏝Полотенца (банные и пляжные)
🏝️Сейф
🏝WiFi с хорошей скоростью

В стоимость включено:
✅уборка со сменой белья и полотенец 1 раз в месяц (при аренде от 1 месяца)
✅финальная уборка (при аренде от 14 ночей)
✅Wi-Fi
✅пользование всей инфраструктурой комплекса

Не включено:
☑️вода и электроэнергия (оплата по счетчику)

📝 напишите нам в ЛС чтобы узнать цены и доступность на Ваши даты

Контакты для связи и просмотров:
☎️ +66-63-626-9835"
968945531,valeriiamiss,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231589,"‼️ от 17,000 бат в месяц в 300 метрах от пляжа ‼️
🏠 1 BR квартиры 39м2 в кондо Title Naiyang Residencies

🔥 по октябрь включительно действуют очень приятные цены низкого сезона (зависит от длительности контракта аренды)
💰 от 17,000 бат/месяц
💰 от 1,000 бат/ночь (от 10 ночей)

Варианты размещения:
 👬2 взрослых
 👨‍👩‍👦2 взрослых + 1 ребенок
 👨‍👩‍👧‍👦2 взрослых + 2 маленьких ребенка

Аренда без комиссии и скрытых платежей

Комплектация апартаментов:
 🏝Кровать
 🏝Диван (есть раскладные, есть не раскладные)
 🏝ТВ
 🏝Кондиционеры
 🏝Полностью укомплектованная посудой и столовыми приборами кухня
🏝Обеденный стол и стулья
🏝Портативная индукционная варочная поверхность
🏝Стиральная машина
🏝СВЧ печь
🏝Холодильник
🏝️Фен
🏝️Утюг
🏝Балкон с мебелью (стулья, столик)
🏝Шкаф для одежды
🏝Постельное белье
🏝Полотенца (банные и пляжные)
🏝️Сейф
🏝WiFi с хорошей скоростью

В стоимость включено:
✅уборка со сменой белья и полотенец 1 раз в месяц (при аренде от 1 месяца)
✅финальная уборка (при аренде от 14 ночей)
✅Wi-Fi
✅пользование всей инфраструктурой комплекса

Не включено:
☑️вода и электроэнергия (оплата по счетчику)

📝 напишите нам в ЛС чтобы узнать цены и доступность на Ваши даты

Контакты для связи и просмотров:
☎️ +66-63-626-9835"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231590,"Готовая стильная вилла за 
18.8 млн бат ждет вас 🖤

⏺в тихом районе с личным бассейном и видом на каучуковые поля 

📍Най Тон в 10 минутах на авто 

До пляжа ехать 10 минут на авто 
До Боат авеню 18 минут на авто 

🖇️Площадь 244 м²
▫️3 спальни
▫️2 ванных комнаты
▫️бассейн с подсветкой, 
водопадом и джакузи 
▫️терраса с мягкими лежаками
▫️ душ на улице 
▫️фильтры для очистки воды 
▫️установлена система умного дома и видеонаблюдения 
▫️мебель и декорации ручной работы из натуральных материалов 
▫️гараж с электроворотами

Больше готовых объектов 
для жизни и инвестиций 
Отправлю вам лично в лс 

Обращайтесь - @valerypodolyak"
6666400011,adjhfuc,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231621,"#ищу #удаленно #работа

ТРЕБУЮТСЯ РЕБЯТА|МУЖЧИНЫ-ЖЕНЩИНЫ ДЛЯ РАБОТЫ ОНЛАЙН
возраст 18+❗️ (не продажи, не валюта)

➤Оплата достойная
➤Можно как подработка (совмещение)
➤Без опыта

По вопросам  + в личку!"
1048741152,AlisaForLife,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231622,"комплекс из 35 одноэтажных
 3/4 спальных вилл 
с личными бассейнами 🤩

⠀
⠀📍Локация: Раваи, Пхукет.
⠀
550 м до набережной Раваи
1 км  до Интернациональной школы
2 км до детских садов 
5,7 км до торгового комплекса Villa Market


Инфраструктура 🎰 

 - Клаб хаус 
- Фитнес-зал 
- Кофейня 
- Коворкинг 
- спорт площадкой для пикл тениса 

Виллы 🏡 

- от 274.10 - 374.90 кв.м. Внутри 
- от 320 кв. м. Земли 
- один этаж, удобные планировки 
- 3/4 спальни 
- приватный гараж 
- личный бассейн 
- встроенная мебель, гардеробные, премиальная сантехника и оборудованная кухня 
- 4 сан узла 
- терраса 

⠀
Стартовая промо цена: 
17,9 млн. Бат 

Конец строительства:
Апрель 2025.

Предоставляется беспроцентная рассрочка на весь период строительства 

Обращайтесь 
@valerypodolyak"
1048741152,AlisaForLife,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92249,"комплекс из 35 одноэтажных
 3/4 спальных вилл 
с личными бассейнами 🤩

⠀
⠀📍Локация: Раваи, Пхукет.
⠀
550 м до набережной Раваи
1 км  до Интернациональной школы
2 км до детских садов 
5,7 км до торгового комплекса Villa Market


Инфраструктура 🎰 

 - Клаб хаус 
- Фитнес-зал 
- Кофейня 
- Коворкинг 
- спорт площадкой для пикл тениса 

Виллы 🏡 

- от 274.10 - 374.90 кв.м. Внутри 
- от 320 кв. м. Земли 
- один этаж, удобные планировки 
- 3/4 спальни 
- приватный гараж 
- личный бассейн 
- встроенная мебель, гардеробные, премиальная сантехника и оборудованная кухня 
- 4 сан узла 
- терраса 

⠀
Стартовая промо цена: 
17,9 млн. Бат 

Конец строительства:
Апрель 2025.

Предоставляется беспроцентная рассрочка на весь период строительства 

Обращайтесь 
@valerypodolyak"
594701964,Maria_Soldy,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231630,"Кому нужна коробка вискозных салфеток в рулоне? Тут таких нет - эксклюзив😁 В составе 80% качественной вискозы - они бомбические!
В коробке 60 рулонов - 1000 бат за всю коробку (меньше 20 бат за рулон)📦"
1031077551,MStanislav_andcorp,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92261,"В связи с отъездом распродаю личные вещи. Забрать в районе Чалонг/Раваи.

1.Набор посуды Zafferano  и Svalka Ikea. Цена - 500 бат
2.Стол. Цена - 500 бат
4. Маски для подводного плавания 500 бат
5.Stick blender Phillips 500 бат
6. Sound bar TCL s643w 4000 бат
7. Sound Card 500 бат
8.Электрогитара 2000
9.Штатив benro pu60 2000 бат
10. Набор японской фарфоровой посуды (набор для кофе) 1000 бат
11. Полка Икеи 500 бат
Всем товарам меньше года, в идеальном состоянии"
6902497219,marrinmb,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231632,"💖The Base CENTRAL 16,000 thb
1-спальная квартира 
📍Phuket Town
 
4 этаж / 29 кВ м 

💖2 минуты пешком до ТЦ Central Festival


УДОБСТВА: 

> 1 спальня 
> 1 санузел 
> кухня 
> стиральная машина 


НА ТЕРРИТОРИИ:

➡️2 бассейна
➡️тренажёрный зал 
➡️лаундж зоны
➡️коворкинг
➡️парковка



🚩ЦЕНА ЗА МЕСЯЦ: 16,000 бат 
контракт минимум на 6 месяцев"
6587731374,ballon_cake_flowers_phuket,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231633,"У ВАС СКОРО ДЕНЬ РОЖДЕНИЯ?!
 
БЕНТО ТОРТ СВЕЧИ ВОЗДУШНЫЕ ГЕЛЕВЫЕ ШАРЫ 🎈
БУКЕТ ЦВЕТОВ 💐
С ДОСТАВКОЙ ПО ВСЕМУ ПХУКЕТУ
 
выбор тортов начиная от Бенто до бисквитных 3 кг,
Медовик, шоколадный , сникерс, меренговый рулет, шоколадный мусс, брауни и многое другое🎂
Некоторые торты в наличии😋
 
💐 Свежие цветы, флорист с опытом 10 лет
 
#тортпхукет #шарыпхукет #цветыпхукет
 
Оформить заказ менеджер Анастасия"
5643794095,LIDAR22,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92271,"Доступен для аренды 
TOYOTA Fortuner 2022 
7 мест, 4 WD 2,4. 
Отличное состояние, небольшой пробег 
Страховка. Доставка . 
Аренда от 10 дней 
Пхукет 

⚡️30000 бат/ месяц⚡️

💭 Контакт: Марк (@LIDAR22)"
5643794095,LIDAR22,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231638,"Доступен для аренды 
TOYOTA Fortuner 2022 
7 мест, 4 WD 2,4. 
Отличное состояние, небольшой пробег 
Страховка. Доставка . 
Аренда от 10 дней 
Пхукет 

⚡️30000 бат/ месяц⚡️

💭 Контакт: Марк (@LIDAR22)"
1273003850,olegatabak,https://t.me/Baraholka_Phuket_ru,https://t.me/Baraholka_Phuket_ru/92275,"Здpaвcтвyйтe!
Нужны 5 чeлoвeкa
 oт 150 $/дeнь.
Пишите в личныe сooбщeниe +"
1273003850,olegatabak,https://t.me/phuket_buy_sell,https://t.me/phuket_buy_sell/231640,"Здpaвcтвyйтe!
Нужны 5 чeлoвeкa
 oт 150 $/дeнь.
Пишите в личныe сooбщeниe +"
